name;offset;size;description;bitfield
uncore.mca.bank9.instance76.ctl;26880;64;;0
uncore.mca.bank9.instance76.misc;26944;64;;0
uncore.mca.bank9.instance77.status;27072;64;;0
uncore.mca.bank9.instance77.addr;27136;64;;0
uncore.mca.bank9.instance77.ctl2;27200;64;;0
uncore.mca.bank9.instance77.ctl;27264;64;;0
uncore.mca.bank9.instance77.misc;27328;64;;0
uncore.mca.bank9.instance78.status;27456;64;;0
uncore.mca.bank9.instance78.addr;27520;64;;0
uncore.mca.bank9.instance78.ctl2;27584;64;;0
uncore.mca.bank9.instance78.ctl;27648;64;;0
uncore.mca.bank9.instance78.misc;27712;64;;0
uncore.mca.bank9.instance79.status;27840;64;;0
uncore.mca.bank9.instance79.addr;27904;64;;0
uncore.mca.bank9.instance79.ctl2;27968;64;;0
uncore.mca.bank9.instance79.ctl;28032;64;;0
uncore.mca.bank9.instance79.misc;28096;64;;0
uncore.mca.bank9.instance80.status;28224;64;;0
uncore.mca.bank9.instance80.addr;28288;64;;0
uncore.mca.bank9.instance80.ctl2;28352;64;;0
uncore.mca.bank9.instance80.ctl;28416;64;;0
uncore.mca.bank9.instance80.misc;28480;64;;0
uncore.mca.bank9.instance81.status;28608;64;;0
uncore.mca.bank9.instance81.addr;28672;64;;0
uncore.mca.bank9.instance81.ctl2;28736;64;;0
uncore.mca.bank9.instance81.ctl;28800;64;;0
uncore.mca.bank9.instance81.misc;28864;64;;0
uncore.mca.bank9.instance82.status;28992;64;;0
uncore.mca.bank9.instance82.addr;29056;64;;0
uncore.mca.bank9.instance82.ctl2;29120;64;;0
uncore.mca.bank9.instance82.ctl;29184;64;;0
uncore.mca.bank9.instance82.misc;29248;64;;0
uncore.mca.bank9.instance83.status;29376;64;;0
uncore.mca.bank9.instance83.addr;29440;64;;0
uncore.mca.bank9.instance83.ctl2;29504;64;;0
uncore.mca.bank9.instance83.ctl;29568;64;;0
uncore.mca.bank9.instance83.misc;29632;64;;0
uncore.mca.bank9.instance84.status;29760;64;;0
uncore.mca.bank9.instance84.addr;29824;64;;0
uncore.mca.bank9.instance84.ctl2;29888;64;;0
uncore.mca.bank9.instance84.ctl;29952;64;;0
uncore.mca.bank9.instance84.misc;30016;64;;0
uncore.mca.bank9.instance85.status;30144;64;;0
uncore.mca.bank9.instance85.addr;30208;64;;0
uncore.mca.bank9.instance85.ctl2;30272;64;;0
uncore.mca.bank9.instance85.ctl;30336;64;;0
uncore.mca.bank9.instance85.misc;30400;64;;0
uncore.mca.bank9.instance86.status;30528;64;;0
uncore.mca.bank9.instance86.addr;30592;64;;0
uncore.mca.bank9.instance86.ctl2;30656;64;;0
uncore.mca.bank9.instance86.ctl;30720;64;;0
uncore.mca.bank9.instance86.misc;30784;64;;0
uncore.mca.bank9.instance87.status;30912;64;;0
uncore.mca.bank9.instance87.addr;30976;64;;0
uncore.mca.bank9.instance87.ctl2;31040;64;;0
uncore.mca.bank9.instance87.ctl;31104;64;;0
uncore.mca.bank9.instance87.misc;31168;64;;0
uncore.mca.bank9.instance88.status;31296;64;;0
uncore.mca.bank9.instance88.addr;31360;64;;0
uncore.mca.bank9.instance88.ctl2;31424;64;;0
uncore.mca.bank9.instance88.ctl;31488;64;;0
uncore.mca.bank9.instance88.misc;31552;64;;0
uncore.mca.bank9.instance89.status;31680;64;;0
uncore.mca.bank9.instance89.addr;31744;64;;0
uncore.mca.bank9.instance89.ctl2;31808;64;;0
uncore.mca.bank9.instance89.ctl;31872;64;;0
uncore.mca.bank9.instance89.misc;31936;64;;0
uncore.mca.bank9.instance90.status;32064;64;;0
uncore.mca.bank9.instance90.addr;32128;64;;0
uncore.mca.bank9.instance90.ctl2;32192;64;;0
uncore.mca.bank9.instance90.ctl;32256;64;;0
uncore.mca.bank9.instance90.misc;32320;64;;0
uncore.mca.bank9.instance91.status;32448;64;;0
uncore.mca.bank9.instance91.addr;32512;64;;0
uncore.mca.bank9.instance91.ctl2;32576;64;;0
uncore.mca.bank9.instance91.ctl;32640;64;;0
uncore.mca.bank9.instance91.misc;32704;64;;0
uncore.mca.bank9.instance92.status;32832;64;;0
uncore.mca.bank9.instance92.addr;32896;64;;0
uncore.mca.bank9.instance92.ctl2;32960;64;;0
uncore.mca.bank9.instance92.ctl;33024;64;;0
uncore.mca.bank9.instance92.misc;33088;64;;0
uncore.mca.bank9.instance93.status;33216;64;;0
uncore.mca.bank9.instance93.addr;33280;64;;0
uncore.mca.bank9.instance93.ctl2;33344;64;;0
uncore.mca.bank9.instance93.ctl;33408;64;;0
uncore.mca.bank9.instance93.misc;33472;64;;0
uncore.mca.bank9.instance94.status;33600;64;;0
uncore.mca.bank9.instance94.addr;33664;64;;0
uncore.mca.bank9.instance94.ctl2;33728;64;;0
uncore.mca.bank9.instance94.ctl;33792;64;;0
